text,id,pubdate
Give Your #Vote: Do You Like the New Twitter? http://ow.ly/2N1cP (via http://ow.ly/2N1fl )  #NewTwitter,2609515366,18536
Vote: Do You Like the New Twitter? http://ow.ly/2N1cP (via http://ow.ly/2N1fl ) #NewTwitter bringing more potential.,2609505113,18536
Why don't I have new twitter yet? Life hates me. #newtwitter,2609462834,18536
We don't need no stinkin' new twitter! RT @jakestetler: Why don't I have the #NewTwitter yet?,2609374028,18536
New twitter's got gorgeous fonts ! #NewTwitter,2609369343,18536
testando o new twitter :D     #Estranho   #newtwitter,2609360733,18536
RT @Mantium11: sudo apt-get update && sudo apt-get install new-twitter  a chin me confundi esta no es mi terminal pero ya pronto !!!! #newt,2609328806,18536
sudo apt-get update && sudo apt-get install new-twitter  a chin me confundi esta no es mi terminal pero ya pronto !!!! #newtwitter,2609307480,18536
#NewTwitter is it less sexy? How its affecting #adult stars  http://bit.ly/cAyftU,2609294142,18536
"Not digging the new twitter, ruins my background! #newtwitter",2609290996,18536
Ummm new Twitter? Am I that behind? What's the difference? I will keep it for now I guess... #NewTwitter,2609289056,18536
New Blog Post: Features Of The New Twitter UI - http://goo.gl/fb/WErjA #newtwitter #awesome,2609287485,18536
RT @Idothat2: I want the #newtwitter!!! (Once you get the new Twitter) I don't want it! I don't want it! #idothat2,2609286724,18536
New twitter is supposed to be rolled out to 50% of users... Where's mine? #newtwitter,2609257574,18536
"Quite liking the new Twitter, maybe a little cluttered but at least it's all there. Have to redesign my home page though. #NewTwitter",2609253740,18536
RT @tweetyQuote: R E T W E E T--> New Twitter? Get a Direct Message When you're Eligible  #NewTwitter,2609247850,18536
Digging the 'new' twitter! #newtwitter,2609231659,18536
RT @mashable: New Twitter Design Based on the Golden Ratio [IMAGE] - http://mash.to/2LHbx #newtwitter,2609229875,18536
Take the Poll: How do you feel about the #newTwitter? http://bit.ly/azGw9L ^SP,2609216741,18536
The scrolling behaviour in new twitter is bizarre. #newtwitter,2609163970,18536
"Hey Sue, just login online then click the new Twitter link, it should be there..RT @suellewellyn: Still no sign of #newtwitter :(",2609112737,18536
Both sides on #newtwitter RT @michael_taggart: thoughtful retort from @johnfurnari to my assassination of #newtwitter http://t.co/nwiqvJs,2609107328,18536
"Have to say I'm a fan of 'New Twitter'. Online and on the iPad, the new sophisticated web app look/feel is a welcome change #NewTwitter",2609091967,18536
RT @Maya_Charmed: Dear #newtwitter why r u still appearing on the top of my home page. I'm not gonna use u! Go away.. <aww poor new twitter,2609071894,18536
new twitter bg in preps for the #newtwitter,2609062898,18536
"Oh btw, I'm finally using the new Twitter! :D #newtwitter",2609049841,18536
@ChrisAPaul #newtwitter is the New Twitter. Look around for something to click that is telling you to give it a whirl.,2608931601,18536
#NewTwitter http://support.twitter.com/groups/31-twitter-basics/topics/146-new-twitter/articles/260247-about-twitter-s-new-look-faq,2608920754,18536
"HAHAHA me too! RT @andrewcareaga: 7 Cool Things About #NewTwitter, will be #OldTwitter by the time I get to see it http://bit.ly/dCcug6",2608889237,18536
7 Really Cool Things About New Twitter - http://ht.ly/2MYKv #newtwitter #socialmedia #sm,2608872986,18536
RT @iasocialmedia Will New Twitter Bring About Demands for the Return of Classic Twitt.. http://bit.ly/91IP5v #newtwitter,2608871893,18536
RT @kimmiekm: 7 Really Cool Things About #NewTwitter | http://bit.ly/dCcug6 <- which will be #OldTwitter by the time I get to see it.,2608811428,18536
RT @StaceyDeFore: Holy time-saver Batman! RT @RobD4  #photoshop #template of #newtwitter interface to easily customize your background - ht,2608736725,18536
Are you using the new twitter? I just created a twitter background but it looked horrible on #newtwitter. New background looks plain on old,2608730286,18536
Just come on Twitter to see the new twitter. And I'm not fond. #NewTwitter,2608712419,18536
Well looks like I now have access to the new Twitter!  Looks good! #newtwitter,2608583233,18536
"What's Twitter's movie going to be called? ""The New Twitter"" or ""The New Social Network: Revenge of the Tweet"" #thesocialnetwork #newtwitte",2608551237,18536
why does my new twitter keep saying that all tweets were made 3 hours ago #newtwitter,2608531902,18536
"the only thing i like about the new twitter is how it remembers peoples twitter names ;). haha,  do you guys like the #newtwitter?",2615328548,18537
@fowgre I've been following @twitter for a long time now. Hopefully I get the new twitter soon. #NewTwitter,2615319820,18537
"LOL RT @KarenityP: "" Your tweet was over 140 characters. You'll have to be more clever. "" #newtwitter . see? this new twitter is so annoyin",2615071084,18537
"woi, gimana caranya new twitter tu? pengen -___- #newtwitter",2615061436,18537
""" Your tweet was over 140 characters. You'll have to be more clever. "" #newtwitter . see? this new twitter is so annoying",2615042085,18537
#newtwitter why i cnt used my new twitter????,2614926546,18537
Like the new twitter interface especially the previews #newtwitter,2614908950,18537
"@Twitter @support #NewTwitter Very much hating the new Twitter. Abandoning and going all Tweetdeck - w/o my custom background, no point.",2614898939,18537
- why don't i have the new twitter yet?! gaaaah... #newtwitter,2614835903,18537
i don't have the new twitter yet. sux! :( #newtwitter,2614832973,18537
@j0_mAmA Have the new twitter yet? I know it's only been a day since we talked about it. But did you!? I still don't lol. #NewTwitter,2614828874,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2614823122,18537
"@Alyssa_Milano RT ""@mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter""",2614822735,18537
Ohh lala! Has anybody else tried the new twitter yet? i'm checkin out tha new digz n i'll let yall know what i think momentarily #newtwitte,2614526698,18537
"I have to say two things: 1. I am loving Hulu Plus, now they just need more cable content 2. I am LOVING the new Twitter layout! #newtwitte",2614525114,18537
Me liking the new twitter. ;) #NewTwitter,2614521944,18537
RT @stevocharged: Still doesn't have the new twitter :/ #newtwitter,2614506044,18537
Still doesn't have the new twitter :/ #newtwitter,2614499477,18537
"everytime i sign on twitter i b hoping i have the #newtwitter nd i dont, i want the new twitter!! shit!.....lol",2614479975,18537
new twitter come to me right nowww plz asap (tht rhymes!) #newtwitter,2614474540,18537
hey fella! new twitter looks pretty good than before. I love the #NewTwitter. <3 <3,2614455966,18537
New Twitter looking good... #NewTwitter #Twitter,2614405595,18537
RT @tweetyQuote: R E T W E E T--> New Twitter? Get a Direct Message When you're Eligible  #NewTwitter,2614388659,18537
"tried #newtwitter again, the first time I went back to old twitter because new twitter hangs on me. Second try so far so good",2614336005,18537
loves the new twitter :) good morning! #newtwitter,2614276024,18537
RT @itsOAK @_Sl3eP_ Sleep I thought I was already followin' #NewTwitter be trippin.===> na my nig i hate that new twitter shit too,2614199747,18537
cara make #newtwitter gimana?emang new twitter apaan ? -_-,2614182944,18537
@mayhemstudios > for now> At least the #NewTwitter allows you to jump back and forth between the current and new twitter.,2614163220,18537
WHOO OOOO I HAVE NEW TWITTER NOW!!! #NEWTWITTER,2614158086,18537
At least the #NewTwitter allows you to jump back and forth between the current and new twitter.,2614071111,18537
@22sunsets @WCeCe have ya'll seen the new twitter?? its awesome! #NewTwitter,2614065578,18537
So I hear a lot of people got the #NewTwitter lol I can have the new twitter if a I want to but I just HOPE they don't make it permanent :/,2613981220,18537
Described perfectly. Hate it. RT @croninwhocares New Twitter is like a step-mom with too much makeup. #newtwitter,2613978049,18537
I still don't get my new Twitter :( Hello anybody home? #newtwitter,2613874474,18537
New Twitter Obeys the Golden Ratio http://ow.ly/2N6tO #design #newtwitter,2613840993,18537
new twitter is more convenient. now i don't have to wait for a new page to load. :) #NewTwitter,2613720093,18537
"di web,jadinya enak hehe menurut gueRT @widyawn :New twitter gmn sih qor? *mjb RT @qorin286: nyoba #newtwitter",2613712926,18537
#newtwitter I have no idea about any difference cuz I'm a new tweeter on the new twitter,2613653239,18537
Wants the New Twitter EXTREMLY Bad #thenewtwitter #newtwitter #desprate,2613582594,18537
how do you get the new twitter??? #newtwitter,2613526121,18537
New twitter gmn sih qor? *mjb RT @qorin286: nyoba #newtwitter,2613504475,18537
#newtwitter using the Fibonacci series! AWESOME!!!! http://bit.ly/abflOd,2613476002,18537
I keep switching from the #oldtwitter to #newtwitter.... New twitter fucks up too much! Old twitter is too plain...,2613359949,18537
RT @Quin_ what i got to do to get the #newtwitter @twitter like damn lol < the new twitter sucks.,2613346311,18537
new twitter gas RT: @bagasrangga: Apaan sih ? RT @masayuD: yeey #newtwitter,2613284092,18537
love the new twitter! :D #NewTwitter,2613270135,18537
RT @AqiumGel: @UnderCovaSally *would stamp feet if I had them* Am I the only one not on the new Twitter? #newtwitter,2612997488,18537
"@MonstaNemo    ..  .. ""A new Twitter experience is coming! Learn more about it… #NewTwitter""  ?!",2612993529,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612975726,18537
RT @TWEETS_NEWS: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter /@-mparent77772,2612965291,18537
New Twitter Fixes: Remove Who to Follow & More! http://bit.ly/c4lrfs #newtwitter #twitter RT @mparent77772,2612929903,18537
new twitter is dope! #newtwitter #newtwitterisfresh #freakinloser,2612904732,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612894400,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612886539,18537
@UnderCovaSally *would stamp feet if I had them* Am I the only one not on the new Twitter? #newtwitter,2612884554,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612876856,18537
RT @mparent77772: New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612876009,18537
New Twitter Fixes: Remove Who to Follow and More! http://bit.ly/c4lrfs #newtwitter #twitter,2612874063,18537
I want the new Twitter. :( #newtwitter,2612867037,18537
We like the #NewTwitter Design! http://t.co/ZCQeKdE,2612738803,18537
How to use Twitter Lists #NewTwitter http://bit.ly/b2WviE #helpful #twitter #basics Don't need to follow a user to add them to list,2612664212,18536
how do i follow the QC cast using the new twitter haberdashery it all! #newtwitter the first cracks!,2612577410,18536
I want the #NewTwitter! ydigi? Inside the New Twitter Design - http://t.co/hInRDgl,2612542876,18536
feels kinda spoiled that he is allowed to use the new twitter. i dont tweet much! still rly liking it tho. simple but awesome! #newtwitter,2612395817,18536
"RT @DanMPopescu: RT @Pistachio: RT @oneforty All (about) #NewTwitter from our friend @Leslie, Twitter for @Dummies co-author. Good read! ht",2612372652,18536
RT @kitchenmage: @Alyssa_Milano Now updated for #newtwitter: Remove Who to Follow and more. http://bit.ly/9Mu0Ve,2612359293,18536
@TweetSmarter @scobleizer @ damnedgoodesig @twit4causes @elbows_selbo #newtwitter fixes Who to Follow and more http://bit.ly/9Mu0Ve,2612353914,18536
Inside the New Twitter Design - Check out the #NewTwitter experience! http://t.co/ZCQeKdE,2612331074,18536
@Alyssa_Milano Now updated for #newtwitter: Remove Who to Follow and more. http://bit.ly/9Mu0Ve,2612256517,18536
"Gave up trying new Twitter as it was clunky, and no avatars were showing #newtwitter #twitter",2612243125,18536
Trying New Twitter. So far so good #NewTwitter,2612242453,18536
"Worldly things -> I love the new Twitter.  Love, love, love it.  Thanks inventors of the #newtwitter",2612240190,18536
I love the new Twitter. #newtwitter,2612059879,18536
this #newtwitter banner is annoying on top of my page... im not really feelin the new twitter to be honest...,2612029196,18536
Ahh ok. I get it now. New Twitter is just a joke you play on people. Like drop bears and those magic eye pictures. Good one guys #newtwitte,2612024741,18536
@Yermilla Check it out #newtwitter http://techcrunch.com/2010/09/14/the-new-twitter/,2611999798,18536
